_id,company_name,company_city,company_scale,company_business,company_introduce
ObjectId(5cc580230c076dbb6bc94924),京兆优品道,西安,2000人以上,企业服务,"作为智慧城市与产业互联网建设的领导者，创新型技术服务提供商。软通动力立足中国，服务全球。公司主营业务涵盖智慧业务与信息服务两大领域，具备端到端“软件 服务”综合业务能力和强大的纵深服务优势。
在智慧业务领域，软通动力秉承“智慧城市建设产业先行”的理念，先后在全国20余个城市展开了“智慧城市”战略布局，业务范围包括顶层设计、城市治理、产业应用、环保节能、民生服务以及基础设施等多个方向
过去，软通动力深刻理解客户需求，是企业盈利和成长的***合作伙伴；今天，软通动力充分把握时代的机遇与挑战，借助云计算、移动互联、大数据等新兴技术手段，推动传统产业转型升级，助力产城融合；未来，软通动力将不懈努力，以创新思维和领先技术，为客户创造可持续的价值。
软通动力于2001年创立，全球总部设于北京，在全球设有38个分支机构，28个交付中心。员工总数超过21000人，服务数百家中国及海外客户。"
ObjectId(5cc580250c076dbb6bc94925),西安领跑,西安,50-150人,"移动互联网,O2O","唐兴数码大厦，并在新疆省霍尔果斯市设有全资子公司。 

领跑传媒长期以来专注于互联网广告场景营销业务，致力于为客户提供专业、优质、精准的互联网广告场景营销服务,目前凭借SCADP智能云广告平台、领跑新媒体平台、领跑网吧联盟平台，公司已经成长为专业从事互联网传媒资源全网整合的高科技企业,是国内互联网传媒资源全网整合的领跑者。

公司自成立以来，先后为百度、360、搜狗、搜狐、金山、淘宝、二三四五、网易有道等互联网入口级服务商，以及58同城、37wan、91wan、4399、9377等国内知名网络服务商提供专业的互联网广告场景营销服务，是国内提供互联网广告场景营销服务的领先企业。

领跑传媒从２０１４年涉足移动互联网业务，目前已经通过了双软认证，并获得了陕西省高新技术企业认定，陕西省和西安市民营科技企业认定，获得自主知识产权的软著１０余项。

２０１７年年初，领跑传媒发挥本地人才和文化优势，在自媒体文化领域有了新的突破，推出了《认真穿搭》、《每天居家小妙招》、《美女编发录》、《情商书院》、《十点半听》等系列公众号，获得了广泛关注，粉丝数量持续攀升，目前已逾２００万，预计本年末将达到５００万粉丝。

经过九年的发展，领跑团队逐渐的形成了团队合作、拥抱变化、充分敬业而又不失活力的标志性风格。成为一家伟大的互联网企业 ,是我们企业的愿景，领跑团队为此而不懈努力。欢迎加入我们，让我们一起成就梦想！"
ObjectId(5cc580260c076dbb6bc94926),西安京云科技有限公司,西安,15-50人,"企业服务,其他","一、公司概述                                                                      
京东云创新空间（西安莲湖）是由莲湖区政府、京东集团及西安京云科技有限公司共同打造，是京东集团在创新创业领域的核心布局之一，同时也是莲湖区重点项目之一。空间聚焦于互联网+、大数据、先进制造及前沿科技等产业领域的中早期项目的孵化和投资。空间运营充分发挥京东在互联网产业及技术方面的优势、莲湖区政府在创新创业方面的政策支持、以及京云科技在孵化器运营及投资方面的专业特长，通过“平台+智库+资本”的方式，打造高效、专业的孵化空间。
二、公司定位
专业的孵化器运营管家
三、公司文化
使命——让优秀者更卓越  
价值观——以客户为中心，以人为本，共同奋斗
slogan——  I'm Spacer

我们崇尚简单诚实做人、踏实走心做事、扁平沟通与工作的理念，我们推崇快乐、学习和享受为一体的工作氛围，团队云集了在市场一线打拼的名企高管、互联网独角兽公司运营经理、外企精英、策划多场市场活动并引发现象级传播的媒介大咖。我们不论出身、只要你有梦想、敢担当、善执行，我们愿意为您提供一个能将梦想落地的潜力平台，欢迎各位志同道合者的加入！"
ObjectId(5cc58026fca915a6b62f2b14),陕西金创,西安,15-50人,招聘,金创集团通过“HUMANPOOL”品牌提供劳务派遣、制造承包等人力资源管理外包服务，通过“波乐”品牌提供呼叫中心人力资源方案解决，劳务派遣，岗位外包，公司西安分公司主要负责京东、顺丰等知名企业人才供应，同时为苏州总部提供实习生，寒暑假工招聘，通过“BlueKu”品牌实现人力资源开发服务。此外，金创集团还拥有长三角民间专业人力资源研究机构，总部位于苏州，金创集团立足苏州放眼全国，已累计为200多家国内外优质企业提供了专业的人力资源服务，输送优秀蓝领工人近10万人次，在苏州、西安、常州、等3个城市建立起子公司，，发展成为华东地区最有前景的专业人力资源方案解决商。作为中国人力资源行业的继承者和革新者，金创集团始终坚持以不断改善的专业服务和量身定做的解决方案，为客户创造更多价值；坚持“不仅提供一份工作”，更为全体金创人“提供一份崭新的生活”；坚持不断研究实践行业领先的商业模式，提升品牌。
ObjectId(5cc580275d223263d58cb711),丰迈电商,西安,150-500人,"移动互联网,电子商务",陕西丰迈网络科技有限公司成立于2013年，公司总部位于陕西省西安市高新区金融圈与商务圈的交汇地带——泰华·金贸国际，分部位于银河新坐标。公司创始人以及核心骨干员工均有九年以上淘宝运营实战经验，直通车托管、数据分析、店铺代运营与店铺装修为主营业务，可以较快的为掌柜提供专业托管解决方案。        丰迈电商成立以来服务客户总数过万，遍布全国，实现了一站式运营服务，是首家以陕西省省级AMP资质入驻的淘宝第三方运营服务商，同时获得2017年度阿里妈妈金服奖—标杆服务奖。
ObjectId(5cc580275d223263d58cb712),数美互动,西安,50-150人,"移动互联网,电子商务","我们是一家互联网广告创意团队，目前服务于国内一线品牌和互联网公司（招商银行，淘宝网、支付宝、阿里巴巴等），在西安，我们汇聚了西安本土最优秀的新媒体设计师和创意人，力求打造一支集视觉创意设计，网络互动广告以及移动互联网的新媒体创意团队.目前设计团队五十余人，团队设计作品被数英网，站酷等知名设计平台均有收录。
      西安数美互动隶属于杭州全速网络的西安分公司，想要了解更多，可登陆官网、官微： 
     官方微博: http://weibo.com/2438402280
     公司网站：http://www.fullspeed.cn/"
ObjectId(5cc580270c076dbb6bc94927),车代鼠,西安,15-50人,"移动互联网,O2O",我们的团队由汽车服务行业领导者与互联网精英联合创立，专注于为汽车服务行业提供SAAS管理系统，融入互联网+的工作管理方式，提高企业核心竞争力和工作效率。同时开创汽车服务先河，为车主提供一键代办坐享式服务。我们是一支有信仰和梦想的团队，多位合伙人为了梦想联合创业，立志用科技改变服务，成为汽车服务行业领导者。
ObjectId(5cc580295d223263d58cb713),西安京云科技有限公司,西安,15-50人,"企业服务,其他","一、公司概述                                                                      
京东云创新空间（西安莲湖）是由莲湖区政府、京东集团及西安京云科技有限公司共同打造，是京东集团在创新创业领域的核心布局之一，同时也是莲湖区重点项目之一。空间聚焦于互联网+、大数据、先进制造及前沿科技等产业领域的中早期项目的孵化和投资。空间运营充分发挥京东在互联网产业及技术方面的优势、莲湖区政府在创新创业方面的政策支持、以及京云科技在孵化器运营及投资方面的专业特长，通过“平台+智库+资本”的方式，打造高效、专业的孵化空间。
二、公司定位
专业的孵化器运营管家
三、公司文化
使命——让优秀者更卓越  
价值观——以客户为中心，以人为本，共同奋斗
slogan——  I'm Spacer

我们崇尚简单诚实做人、踏实走心做事、扁平沟通与工作的理念，我们推崇快乐、学习和享受为一体的工作氛围，团队云集了在市场一线打拼的名企高管、互联网独角兽公司运营经理、外企精英、策划多场市场活动并引发现象级传播的媒介大咖。我们不论出身、只要你有梦想、敢担当、善执行，我们愿意为您提供一个能将梦想落地的潜力平台，欢迎各位志同道合者的加入！"
ObjectId(5cc580295d223263d58cb714),海蓝环保,西安,50-150人,"企业服务,其他","陕西海蓝环保科技有限公司，是一家进行全方位环保技术咨询服务的综合性企业。公司以环境技术咨询和环保工程设计、施工为业务主导，全方位、多领域开展工程咨询、环境影响评价、排污许可量核定报告、环保规划、清节生产、环境监理、水土保持、生态修复、环保工程设计及施工、污染设施运营等业务。
 我公司现有各类技术人员48人，其中注册环评工程师12人、清洁生产审核工程师11人、环境监理上岗证8人、注册咨询工程师5人，其他各类专业工程师15人。形成了一支专业齐全、经验丰富、用于开拓的高素质人才队伍，为公司的整体良性发展提供了坚实的保障。
 海蓝环保以改善人们生活的环境质量为企业的首要社会责任，坚持以人为本、技术领先、产品优质、服务高效的宗旨，不断改革技术，拓展业务，为客户提供优质的“一站式”环保服务。"
ObjectId(5cc580311d59cac993e99382),西安鹏飞影视文化传媒有限公司,西安,15-50人,文化娱乐,
ObjectId(5cc580311d59cac993e99383),互联网新兵！,西安,15-50人,"移动互联网,信息安全",诚邀IDC/ISP业务精英，互联网产品经理，网吧行业产品经理加盟。
ObjectId(5cc580331d59cac993e99384),每日瑜伽,西安,50-150人,"移动互联网,文化娱乐","每日瑜伽——全球下载量第一的瑜伽健身和社交应用，我们致力于让健康成为每个人的生活方式，打造全球第一的瑜伽健康美业品牌。产品端iOS、Android、TV三端全面覆盖，并支持多语言版本，全球用户已超5000万，遍布全球212个国家，中国400+个城市。
 
2012年，我们完成从0到1的重要迈步，国内版与海外版面向全世界上线
2013年，我们崭露头角，“每日瑜伽”成为了众多瑜伽爱好者日常练习的首选应用
2014年，我们获得了用户与市场的认可，获得了Pre-A轮的千万级的投资
2015年，我们涉足O2O，为给用户提供线上线下的完整体验，获得了更多的用户青睐
2016年，我们将心注入，上线瑜伽装备商城，打造自主品牌，给用户提供更丰富的一站式采购服务
2017年，我们注册成功美联盟RYS学院，线下场馆开始运营，为用户提供体验场所
2018年，我们完成A轮的千万级融资，北京子公司成立，导师团队和内容体系仍不断升级，持续优化用户体验，传承更实用更专业的瑜伽文化
未来我们将寻求更大格局的突破和成长
 
我们坐标古城西安，战略布局全球
我们拥有一支充满朝气和创造力的团队
我们崇尚奋斗与实干，渴望创新
我们没有浮夸的语言，只有安静的决心
 
我们欢迎互联网行业志同道合的各路精英，用全新互联网思维打磨最具情怀的瑜伽应用产品。
每日瑜伽邀请你的加入，与优秀的伙伴并肩，用奋斗为梦想注解，用价值成就自我。"
ObjectId(5cc580341d59cac993e99385),微众中国,西安,15-50人,移动互联网、金融,微众中国（wezchina.com），是中国领先的商圈平台解决方案与服务提供商。致力于“互联网+众创+资本”与各产业结合，给商会与企业赋能，助力社群与产业互联网创新服务升级。专注为商会和企业提供最专业、最具价值的商圈平台解决方案与产品服务。有狼性与狠劲，志向高远，目标感强，干练利索，有较强执行力！ 这个是微众公司对加入团队成员的最基本要求，我们欢迎拥有相同基因、有能力、有热情、有志于在产业互联网时代有所作为，实现自我价值与人生理想的有为青年精英加入！主营业务：为商会和企业提供商圈平台解决方案与产品服务解决方案：商会微平台（Weplats）创新服务解决方案产业微平台（Weplats）创新服务解决方案
ObjectId(5cc580361d59cac993e99386),今日财经,西安,150-500人,"移动互联网,金融","今日财经是专业的互联网金融全媒体平台，定位为领先的互联网金融领域公共服务平台。
 今日财经总部设在香港，中国大陆运营总部位于古城西安高新区金融街唐沣国际。主要以银行、证券、保险、信托等金融机构提供业务培训、舆情监测、窗口展示、数据分析等服务，为投资者提供实时财经资讯、金融培训、数据研究、行情分析、交易咨询和社区交流服务。
 今日财经全媒体平台致力于传播一手财经资讯，普及全民财经金融知识，提供业内资源整合，推动中国互联网金融资本市场的稳健发展。
 今日财经的企业文化是团结友爱、互助成长、学习感恩、厚德载物。"
